,Street,cph_lat,cph_lon,Venue,Venue Latitude,Venue Longitude,Venue Category
1069,Holmens Kanal,55.67776500000008,12.58603374300003,Kaf'Bar 9,55.680402022854324,12.581272059632044,Coffee Shop
1070,Holmens Kanal,55.67776500000008,12.58603374300003,Højbro Plads,55.678105940092074,12.579970353980173,Plaza
1071,Holmens Kanal,55.67776500000008,12.58603374300003,Coffee Room,55.67982573281355,12.579556012346806,Coffee Shop
1072,Holmens Kanal,55.67776500000008,12.58603374300003,Sea by Kiin Kiin,55.67922932327034,12.593392786033236,Asian Restaurant
1073,Holmens Kanal,55.67776500000008,12.58603374300003,Pizzeria Luca,55.677662,12.578285,Italian Restaurant
1074,Holmens Kanal,55.67776500000008,12.58603374300003,Café Victor,55.68073902875729,12.5832034121113,Café
1075,Holmens Kanal,55.67776500000008,12.58603374300003,Urban Outfitters,55.67963363618885,12.581137990857624,Clothing Store
1076,Holmens Kanal,55.67776500000008,12.58603374300003,Nyhavn 37,55.67996144124873,12.590440557966234,Scandinavian Restaurant
1077,Holmens Kanal,55.67776500000008,12.58603374300003,La Vecchia Signora,55.68102083231503,12.582520236770247,Pizza Place
1078,Holmens Kanal,55.67776500000008,12.58603374300003,Geist,55.681423357712355,12.586278370093273,Restaurant
1079,Holmens Kanal,55.67776500000008,12.58603374300003,42 Raw,55.68067364299045,12.580412321698027,Vegetarian / Vegan Restaurant
1080,Holmens Kanal,55.67776500000008,12.58603374300003,JOE & THE JUICE,55.6810324431028,12.581405639648438,Juice Bar
1081,Holmens Kanal,55.67776500000008,12.58603374300003,Café Malmø,55.67693738469582,12.589852858437029,Bar
1082,Holmens Kanal,55.67776500000008,12.58603374300003,adidas Originals Store Copenhagen,55.67983125310987,12.58106661392331,Sporting Goods Shop
1083,Holmens Kanal,55.67776500000008,12.58603374300003,Jeppes Badehotel,55.68114722940021,12.589923146639526,Bar
1084,Holmens Kanal,55.67776500000008,12.58603374300003,Restaurant Palægade,55.682217,12.586617,Scandinavian Restaurant
1085,Holmens Kanal,55.67776500000008,12.58603374300003,Storm,55.681340562311725,12.581353398594414,Miscellaneous Shop
1086,Holmens Kanal,55.67776500000008,12.58603374300003,Bistro Royal,55.681365,12.584986,Restaurant
1087,Holmens Kanal,55.67776500000008,12.58603374300003,Charlies Bar,55.680716840681995,12.580328568344896,Bar
1088,Holmens Kanal,55.67776500000008,12.58603374300003,Winterspring,55.681211,12.589357,Dessert Shop
1089,Holmens Kanal,55.67776500000008,12.58603374300003,H&M,55.67960634405448,12.582410150332004,Clothing Store
1090,Holmens Kanal,55.67776500000008,12.58603374300003,Cock's & Cows,55.67775255916125,12.57887075229829,Burger Joint
1091,Ved Stranden,55.67735000000005,12.581401451000033,Ved Stranden 10 - Vinhandel & Bar,55.677262,12.58164,Wine Bar
1092,Ved Stranden,55.67735000000005,12.581401451000033,HAY House,55.67897062177667,12.579996898708412,Furniture / Home Store
1093,Ved Stranden,55.67735000000005,12.581401451000033,CUB - Copenhagen Underground Brewers,55.67738015648307,12.58193773685175,Coffee Shop
1094,Ved Stranden,55.67735000000005,12.581401451000033,De Kongelige Repræsentationslokaler,55.6764447439604,12.57972317649856,History Museum
1095,Ved Stranden,55.67735000000005,12.581401451000033,Christiansborg,55.676116199061326,12.580110285525219,Capitol Building
1096,Ved Stranden,55.67735000000005,12.581401451000033,Illums Bolighus,55.678855,12.57859,Furniture / Home Store
1097,Ved Stranden,55.67735000000005,12.581401451000033,Pizzeria Luca,55.677662,12.578285,Italian Restaurant
1098,Ved Stranden,55.67735000000005,12.581401451000033,Royal Copenhagen,55.67886221431652,12.579160851932011,Furniture / Home Store
1099,Ved Stranden,55.67735000000005,12.581401451000033,Kong Hans Kælder,55.678759525964274,12.584101680066615,French Restaurant
1100,Ved Stranden,55.67735000000005,12.581401451000033,Original Coffee,55.67930688941821,12.580986248949566,Coffee Shop
1101,Ved Stranden,55.67735000000005,12.581401451000033,Kunstforeningen Gl. Strand,55.67758190172855,12.577612593206627,Art Gallery
1102,Ved Stranden,55.67735000000005,12.581401451000033,Illum Rooftop,55.67935599830087,12.579759033259464,Roof Deck
1103,Ved Stranden,55.67735000000005,12.581401451000033,Tårnet,55.67629735432837,12.580526252180185,Scandinavian Restaurant
1104,Ved Stranden,55.67735000000005,12.581401451000033,Restaurant Maven,55.67843052719304,12.581595802651329,Restaurant
1105,Ved Stranden,55.67735000000005,12.581401451000033,Det Kongelige Biblioteks Have,55.674824417620314,12.581083541933305,Park
1106,Ved Stranden,55.67735000000005,12.581401451000033,Ruby,55.676703,12.576727,Cocktail Bar
1107,Ved Stranden,55.67735000000005,12.581401451000033,COS,55.67935998257929,12.581895971528793,Boutique
1108,Ved Stranden,55.67735000000005,12.581401451000033,Coffee Collective,55.68005357384397,12.58238130617308,Coffee Shop
1109,Ved Stranden,55.67735000000005,12.581401451000033,Bertels Salon,55.67766146772533,12.576549905476357,Dessert Shop
1110,Ved Stranden,55.67735000000005,12.581401451000033,Restaurant Llama,55.67957,12.583811,South American Restaurant
1111,Ved Stranden,55.67735000000005,12.581401451000033,Cock's & Cows,55.67775255916125,12.57887075229829,Burger Joint
1112,Ved Stranden,55.67735000000005,12.581401451000033,Nikolaj Kunsthal,55.67855761430483,12.581760149430298,Art Gallery
1113,Ved Stranden,55.67735000000005,12.581401451000033,Restaurant KöD,55.677471348076324,12.582303546567934,Steakhouse
1114,Ved Stranden,55.67735000000005,12.581401451000033,Marv & Ben,55.67729337419156,12.577083152133822,Scandinavian Restaurant
1115,Ved Stranden,55.67735000000005,12.581401451000033,Illum,55.67945261490145,12.580748704423305,Department Store
1116,Ved Stranden,55.67735000000005,12.581401451000033,The Bird & The Churchkey,55.6775700462038,12.578170122805119,Cocktail Bar
1117,Ved Stranden,55.67735000000005,12.581401451000033,& Other Stories,55.67860866307028,12.576813961387494,Women's Store
1118,Ved Stranden,55.67735000000005,12.581401451000033,Højbro Plads,55.678105940092074,12.579970353980173,Plaza
1119,Ved Stranden,55.67735000000005,12.581401451000033,Hotel Cecil,55.67922967247773,12.5775903265733,Music Venue
1120,Ved Stranden,55.67735000000005,12.581401451000033,Amagertorv,55.678775,12.578979,Plaza
1121,Ved Stranden,55.67735000000005,12.581401451000033,Lord Nelson Bar,55.67797247074006,12.576802454839232,Bar
1122,Ved Stranden,55.67735000000005,12.581401451000033,La Fontaine,55.67745982452888,12.576088619042777,Jazz Club
1123,Ved Stranden,55.67735000000005,12.581401451000033,Stelling,55.67888187330558,12.580899090056173,Paper / Office Supplies Store
1124,Ved Stranden,55.67735000000005,12.581401451000033,Coffee Room,55.67982573281355,12.579556012346806,Coffee Shop
1125,Ved Stranden,55.67735000000005,12.581401451000033,Kaf' Bar Kompa9,55.67754281765191,12.576174491432289,Coffee Shop
1126,Ved Stranden,55.67735000000005,12.581401451000033,Admiralgade 26,55.67753409188626,12.582175354395412,Scandinavian Restaurant
1127,Ved Stranden,55.67735000000005,12.581401451000033,Hotel Chocolat,55.679930386286976,12.583697790753765,Chocolate Shop
1128,Ved Stranden,55.67735000000005,12.581401451000033,Thorvaldsens Museum,55.67657903345543,12.577859624454172,Museum
1129,Ved Stranden,55.67735000000005,12.581401451000033,Tight,55.67819167424438,12.576488340347044,Australian Restaurant
1130,Ved Stranden,55.67735000000005,12.581401451000033,Dansk Erhverv,55.67555192943526,12.584506266496613,Business Service
1131,Ved Stranden,55.67735000000005,12.581401451000033,Det Kongelige Teater,55.67976070989973,12.586074549677948,Theater
1132,Ved Stranden,55.67735000000005,12.581401451000033,Hotel Sanders,55.67845101995515,12.587354817457431,Hotel
1133,Ved Stranden,55.67735000000005,12.581401451000033,Stilleben Butik,55.67896990932093,12.577917376655845,Arts & Crafts Store
1134,Ved Stranden,55.67735000000005,12.581401451000033,The Market,55.68030006394093,12.581290095178838,Asian Restaurant
1135,Ved Stranden,55.67735000000005,12.581401451000033,1105,55.680492,12.58259,Cocktail Bar
1136,Ved Stranden,55.67735000000005,12.581401451000033,Weekday,55.678550786367936,12.576322189844442,Clothing Store
1137,Ved Stranden,55.67735000000005,12.581401451000033,Bastard Café,55.67648270485856,12.574992391136018,Gaming Cafe
1138,Ved Stranden,55.67735000000005,12.581401451000033,Magasin du Nord,55.679116,12.584042,Department Store
1139,Ved Stranden,55.67735000000005,12.581401451000033,Godt Øl,55.67681460195178,12.576081820904417,Beer Bar
1140,Ved Stranden,55.67735000000005,12.581401451000033,Klarlund,55.67999377364616,12.583446314910727,Jewelry Store
1141,Ved Stranden,55.67735000000005,12.581401451000033,Gasoline Grill,55.679504045837916,12.577216214594259,Burger Joint
1142,Ved Stranden,55.67735000000005,12.581401451000033,LEGO Store,55.678655061457114,12.576023665483048,Toy / Game Store
1143,Ved Stranden,55.67735000000005,12.581401451000033,Poul Stig Briller,55.679979037860875,12.58314778257687,Optical Shop
1144,Ved Stranden,55.67735000000005,12.581401451000033,Kongens Nytorv,55.679299112359296,12.58525741019448,Plaza
1145,Ved Stranden,55.67735000000005,12.581401451000033,A.C. Perch's Thehandel,55.680636426600636,12.579020923100323,Tea Room
1146,Ved Stranden,55.67735000000005,12.581401451000033,Urban Outfitters,55.67963363618885,12.581137990857624,Clothing Store
1147,Ved Stranden,55.67735000000005,12.581401451000033,Kayak Bar,55.675396,12.586821,Bar
1148,Ved Stranden,55.67735000000005,12.581401451000033,Hofteatret,55.67508422839568,12.578983747351954,Theater
1149,Ved Stranden,55.67735000000005,12.581401451000033,Kaf'Bar 9,55.680402022854324,12.581272059632044,Coffee Shop
1150,Ved Stranden,55.67735000000005,12.581401451000033,adidas Originals Store Copenhagen,55.67983125310987,12.58106661392331,Sporting Goods Shop
1151,Ved Stranden,55.67735000000005,12.581401451000033,42 Raw,55.68067364299045,12.580412321698027,Vegetarian / Vegan Restaurant
1152,Ved Stranden,55.67735000000005,12.581401451000033,Naked,55.68106599564909,12.579852640628815,Shoe Store
1153,Ved Stranden,55.67735000000005,12.581401451000033,Det Kongelige Bibliotek - Den Sorte Diamant,55.6732596,12.5821491,Library
1154,Ved Stranden,55.67735000000005,12.581401451000033,Kjær & Sommerfeldt,55.68109463092297,12.581547303748707,Wine Shop
1155,Ved Stranden,55.67735000000005,12.581401451000033,Riz Raz,55.67707534759608,12.575303898645524,Vegetarian / Vegan Restaurant
1156,Ved Stranden,55.67735000000005,12.581401451000033,Wood Wood,55.68086800203294,12.581881409521337,Clothing Store
1157,Ved Stranden,55.67735000000005,12.581401451000033,Charlies Bar,55.680716840681995,12.580328568344896,Bar
1158,Ved Stranden,55.67735000000005,12.581401451000033,Mad&Vin,55.679295615014205,12.58526154269126,Grocery Store
1159,Ved Stranden,55.67735000000005,12.581401451000033,Hôtel d'Angleterre,55.68067069693812,12.584899514672804,Hotel
1160,Ved Stranden,55.67735000000005,12.581401451000033,Norse Projects,55.681149679970424,12.579448616070747,Men's Store
1161,Ved Stranden,55.67735000000005,12.581401451000033,Balderdash,55.67999030591545,12.577713493678708,Cocktail Bar
1162,Ved Stranden,55.67735000000005,12.581401451000033,Sonny,55.676979585216046,12.57409837540452,Café
1163,Ved Stranden,55.67735000000005,12.581401451000033,Strøget,55.6786660370261,12.577089965343475,Pedestrian Plaza
1164,Ved Stranden,55.67735000000005,12.581401451000033,Disney Store,55.678881562259534,12.57901242022435,Toy / Game Store
1165,Ved Stranden,55.67735000000005,12.581401451000033,Brønnum,55.679696175899636,12.586644159754318,Cocktail Bar
1166,Ved Stranden,55.67735000000005,12.581401451000033,Strøm,55.68023374470221,12.576065995662184,Cocktail Bar
1167,Ved Stranden,55.67735000000005,12.581401451000033,Summerbird Chocolaterie,55.680818985270456,12.579604704380417,Candy Store
1168,Ved Stranden,55.67735000000005,12.581401451000033,JOE & THE JUICE,55.6810324431028,12.581405639648438,Juice Bar
1169,Ved Stranden,55.67735000000005,12.581401451000033,PS Bar & Grill,55.68015430226163,12.581256775598312,Restaurant
1170,Ved Stranden,55.67735000000005,12.581401451000033,Faraos Cigarer,55.679538440267464,12.574540982043098,Comic Shop
1171,Ved Stranden,55.67735000000005,12.581401451000033,Arket,55.68055450970859,12.578148081654778,Clothing Store
1172,Ved Stranden,55.67735000000005,12.581401451000033,Palæ Bar,55.68132048859017,12.583664886601866,Bar
1173,Ved Stranden,55.67735000000005,12.581401451000033,Acne Studios,55.68094888331762,12.580242957061868,Clothing Store
1174,Ved Stranden,55.67735000000005,12.581401451000033,Balthazar Champagne Bar,55.68062141013364,12.58337816949324,Cocktail Bar
1175,Ved Stranden,55.67735000000005,12.581401451000033,Storm,55.681340562311725,12.581353398594414,Miscellaneous Shop
1176,Ved Stranden,55.67735000000005,12.581401451000033,Marchal,55.68055644977679,12.58492503297963,French Restaurant
1177,Ved Stranden,55.67735000000005,12.581401451000033,Serenity Cupcakes,55.68140312848417,12.583322825492061,Cupcake Shop
1178,Ved Stranden,55.67735000000005,12.581401451000033,Amazing Space D'Angleterre,55.680796572286944,12.584181125279272,Spa
1179,Ved Stranden,55.67735000000005,12.581401451000033,Gråbrødre Torv,55.67986266064864,12.575867758417958,Plaza
1180,Ved Stranden,55.67735000000005,12.581401451000033,Café Spis,55.677873266179496,12.577102183345547,Sandwich Place
1181,Ved Stranden,55.67735000000005,12.581401451000033,H&M,55.67960634405448,12.582410150332004,Clothing Store
1182,Ved Stranden,55.67735000000005,12.581401451000033,Skindbuksen,55.67966204235668,12.584626306443406,Scandinavian Restaurant
1183,Ved Stranden,55.67735000000005,12.581401451000033,Taller,55.67869446860539,12.587429881095886,Scandinavian Restaurant
1184,Ved Stranden,55.67735000000005,12.581401451000033,Bo-Bi Bar,55.68113354603851,12.578663195120322,Dive Bar
1185,Ved Stranden,55.67735000000005,12.581401451000033,Fishmarket,55.68080797107062,12.584464080394083,Seafood Restaurant
1186,Ved Stranden,55.67735000000005,12.581401451000033,Aamanns 1921,55.68019550097588,12.57594163279115,Scandinavian Restaurant
1187,Ved Stranden,55.67735000000005,12.581401451000033,La Vecchia Signora,55.68102083231503,12.582520236770247,Pizza Place
1188,Ved Stranden,55.67735000000005,12.581401451000033,American Pie Co.,55.679647,12.574699,Pie Shop
1189,Ved Stranden,55.67735000000005,12.581401451000033,Restaurant Kronborg,55.67758758987612,12.574657422305492,Scandinavian Restaurant
1190,Ved Stranden,55.67735000000005,12.581401451000033,Copenhagen Downtown Bar & Hostel,55.6759864032178,12.574343383312225,Hostel
1191,Boldhusgade,55.677310000000034,12.582108549000054,Ved Stranden 10 - Vinhandel & Bar,55.677262,12.58164,Wine Bar
1192,Boldhusgade,55.677310000000034,12.582108549000054,CUB - Copenhagen Underground Brewers,55.67738015648307,12.58193773685175,Coffee Shop
1193,Boldhusgade,55.677310000000034,12.582108549000054,De Kongelige Repræsentationslokaler,55.6764447439604,12.57972317649856,History Museum
1194,Boldhusgade,55.677310000000034,12.582108549000054,HAY House,55.67897062177667,12.579996898708412,Furniture / Home Store
1195,Boldhusgade,55.677310000000034,12.582108549000054,Christiansborg,55.676116199061326,12.580110285525219,Capitol Building
1196,Boldhusgade,55.677310000000034,12.582108549000054,Kong Hans Kælder,55.678759525964274,12.584101680066615,French Restaurant
1197,Boldhusgade,55.677310000000034,12.582108549000054,Illums Bolighus,55.678855,12.57859,Furniture / Home Store
1198,Boldhusgade,55.677310000000034,12.582108549000054,Tårnet,55.67629735432837,12.580526252180185,Scandinavian Restaurant
1199,Boldhusgade,55.677310000000034,12.582108549000054,Restaurant Maven,55.67843052719304,12.581595802651329,Restaurant
1200,Boldhusgade,55.677310000000034,12.582108549000054,Original Coffee,55.67930688941821,12.580986248949566,Coffee Shop
1201,Boldhusgade,55.677310000000034,12.582108549000054,Pizzeria Luca,55.677662,12.578285,Italian Restaurant
1202,Boldhusgade,55.677310000000034,12.582108549000054,Royal Copenhagen,55.67886221431652,12.579160851932011,Furniture / Home Store
1203,Boldhusgade,55.677310000000034,12.582108549000054,Det Kongelige Biblioteks Have,55.674824417620314,12.581083541933305,Park
1204,Boldhusgade,55.677310000000034,12.582108549000054,Restaurant Llama,55.67957,12.583811,South American Restaurant
1205,Boldhusgade,55.677310000000034,12.582108549000054,COS,55.67935998257929,12.581895971528793,Boutique
1206,Boldhusgade,55.677310000000034,12.582108549000054,Illum Rooftop,55.67935599830087,12.579759033259464,Roof Deck
1207,Boldhusgade,55.677310000000034,12.582108549000054,Coffee Collective,55.68005357384397,12.58238130617308,Coffee Shop
1208,Boldhusgade,55.677310000000034,12.582108549000054,Kunstforeningen Gl. Strand,55.67758190172855,12.577612593206627,Art Gallery
1209,Boldhusgade,55.677310000000034,12.582108549000054,Nikolaj Kunsthal,55.67855761430483,12.581760149430298,Art Gallery
1210,Boldhusgade,55.677310000000034,12.582108549000054,Cock's & Cows,55.67775255916125,12.57887075229829,Burger Joint
1211,Boldhusgade,55.677310000000034,12.582108549000054,Restaurant KöD,55.677471348076324,12.582303546567934,Steakhouse
1212,Boldhusgade,55.677310000000034,12.582108549000054,Ruby,55.676703,12.576727,Cocktail Bar
1213,Boldhusgade,55.677310000000034,12.582108549000054,Højbro Plads,55.678105940092074,12.579970353980173,Plaza
1214,Boldhusgade,55.677310000000034,12.582108549000054,Illum,55.67945261490145,12.580748704423305,Department Store
1215,Boldhusgade,55.677310000000034,12.582108549000054,Hotel Chocolat,55.679930386286976,12.583697790753765,Chocolate Shop
1216,Boldhusgade,55.677310000000034,12.582108549000054,Dansk Erhverv,55.67555192943526,12.584506266496613,Business Service
1217,Boldhusgade,55.677310000000034,12.582108549000054,Hotel Sanders,55.67845101995515,12.587354817457431,Hotel
1218,Boldhusgade,55.677310000000034,12.582108549000054,Det Kongelige Teater,55.67976070989973,12.586074549677948,Theater
1219,Boldhusgade,55.677310000000034,12.582108549000054,Stelling,55.67888187330558,12.580899090056173,Paper / Office Supplies Store
1220,Boldhusgade,55.677310000000034,12.582108549000054,Bertels Salon,55.67766146772533,12.576549905476357,Dessert Shop
1221,Boldhusgade,55.677310000000034,12.582108549000054,Admiralgade 26,55.67753409188626,12.582175354395412,Scandinavian Restaurant
1222,Boldhusgade,55.677310000000034,12.582108549000054,Amagertorv,55.678775,12.578979,Plaza
1223,Boldhusgade,55.677310000000034,12.582108549000054,Hotel Cecil,55.67922967247773,12.5775903265733,Music Venue
1224,Boldhusgade,55.677310000000034,12.582108549000054,Marv & Ben,55.67729337419156,12.577083152133822,Scandinavian Restaurant
1225,Boldhusgade,55.677310000000034,12.582108549000054,& Other Stories,55.67860866307028,12.576813961387494,Women's Store
1226,Boldhusgade,55.677310000000034,12.582108549000054,The Bird & The Churchkey,55.6775700462038,12.578170122805119,Cocktail Bar
1227,Boldhusgade,55.677310000000034,12.582108549000054,Coffee Room,55.67982573281355,12.579556012346806,Coffee Shop
1228,Boldhusgade,55.677310000000034,12.582108549000054,Kongens Nytorv,55.679299112359296,12.58525741019448,Plaza
1229,Boldhusgade,55.677310000000034,12.582108549000054,Magasin du Nord,55.679116,12.584042,Department Store
1230,Boldhusgade,55.677310000000034,12.582108549000054,Lord Nelson Bar,55.67797247074006,12.576802454839232,Bar
1231,Boldhusgade,55.677310000000034,12.582108549000054,Kayak Bar,55.675396,12.586821,Bar
1232,Boldhusgade,55.677310000000034,12.582108549000054,Klarlund,55.67999377364616,12.583446314910727,Jewelry Store
1233,Boldhusgade,55.677310000000034,12.582108549000054,La Fontaine,55.67745982452888,12.576088619042777,Jazz Club
1234,Boldhusgade,55.677310000000034,12.582108549000054,1105,55.680492,12.58259,Cocktail Bar
1235,Boldhusgade,55.677310000000034,12.582108549000054,Poul Stig Briller,55.679979037860875,12.58314778257687,Optical Shop
1236,Boldhusgade,55.677310000000034,12.582108549000054,Thorvaldsens Museum,55.67657903345543,12.577859624454172,Museum
1237,Boldhusgade,55.677310000000034,12.582108549000054,Kaf' Bar Kompa9,55.67754281765191,12.576174491432289,Coffee Shop
1238,Boldhusgade,55.677310000000034,12.582108549000054,The Market,55.68030006394093,12.581290095178838,Asian Restaurant
1239,Boldhusgade,55.677310000000034,12.582108549000054,Tight,55.67819167424438,12.576488340347044,Australian Restaurant
1240,Boldhusgade,55.677310000000034,12.582108549000054,Mad&Vin,55.679295615014205,12.58526154269126,Grocery Store
1241,Boldhusgade,55.677310000000034,12.582108549000054,Urban Outfitters,55.67963363618885,12.581137990857624,Clothing Store
1242,Boldhusgade,55.677310000000034,12.582108549000054,Stilleben Butik,55.67896990932093,12.577917376655845,Arts & Crafts Store
1243,Boldhusgade,55.677310000000034,12.582108549000054,A.C. Perch's Thehandel,55.680636426600636,12.579020923100323,Tea Room
1244,Boldhusgade,55.677310000000034,12.582108549000054,Hôtel d'Angleterre,55.68067069693812,12.584899514672804,Hotel
1245,Boldhusgade,55.677310000000034,12.582108549000054,Det Kongelige Bibliotek - Den Sorte Diamant,55.6732596,12.5821491,Library
1246,Boldhusgade,55.677310000000034,12.582108549000054,Gasoline Grill,55.679504045837916,12.577216214594259,Burger Joint
1247,Boldhusgade,55.677310000000034,12.582108549000054,Kaf'Bar 9,55.680402022854324,12.581272059632044,Coffee Shop
1248,Boldhusgade,55.677310000000034,12.582108549000054,Weekday,55.678550786367936,12.576322189844442,Clothing Store
1249,Boldhusgade,55.677310000000034,12.582108549000054,adidas Originals Store Copenhagen,55.67983125310987,12.58106661392331,Sporting Goods Shop
1250,Boldhusgade,55.677310000000034,12.582108549000054,Hofteatret,55.67508422839568,12.578983747351954,Theater
1251,Boldhusgade,55.677310000000034,12.582108549000054,Bastard Café,55.67648270485856,12.574992391136018,Gaming Cafe
1252,Boldhusgade,55.677310000000034,12.582108549000054,Godt Øl,55.67681460195178,12.576081820904417,Beer Bar
1253,Boldhusgade,55.677310000000034,12.582108549000054,Brønnum,55.679696175899636,12.586644159754318,Cocktail Bar
1254,Boldhusgade,55.677310000000034,12.582108549000054,LEGO Store,55.678655061457114,12.576023665483048,Toy / Game Store
1255,Boldhusgade,55.677310000000034,12.582108549000054,42 Raw,55.68067364299045,12.580412321698027,Vegetarian / Vegan Restaurant
1256,Boldhusgade,55.677310000000034,12.582108549000054,Kjær & Sommerfeldt,55.68109463092297,12.581547303748707,Wine Shop
1257,Boldhusgade,55.677310000000034,12.582108549000054,Wood Wood,55.68086800203294,12.581881409521337,Clothing Store
1258,Boldhusgade,55.677310000000034,12.582108549000054,Naked,55.68106599564909,12.579852640628815,Shoe Store
1259,Boldhusgade,55.677310000000034,12.582108549000054,Charlies Bar,55.680716840681995,12.580328568344896,Bar
1260,Boldhusgade,55.677310000000034,12.582108549000054,Norse Projects,55.681149679970424,12.579448616070747,Men's Store
1261,Boldhusgade,55.677310000000034,12.582108549000054,Taller,55.67869446860539,12.587429881095886,Scandinavian Restaurant
1262,Boldhusgade,55.677310000000034,12.582108549000054,Marchal,55.68055644977679,12.58492503297963,French Restaurant
1263,Boldhusgade,55.677310000000034,12.582108549000054,Balderdash,55.67999030591545,12.577713493678708,Cocktail Bar
1264,Boldhusgade,55.677310000000034,12.582108549000054,Palæ Bar,55.68132048859017,12.583664886601866,Bar
1265,Boldhusgade,55.677310000000034,12.582108549000054,Riz Raz,55.67707534759608,12.575303898645524,Vegetarian / Vegan Restaurant
1266,Boldhusgade,55.677310000000034,12.582108549000054,JOE & THE JUICE,55.6810324431028,12.581405639648438,Juice Bar
1267,Boldhusgade,55.677310000000034,12.582108549000054,Balthazar Champagne Bar,55.68062141013364,12.58337816949324,Cocktail Bar
1268,Boldhusgade,55.677310000000034,12.582108549000054,Skindbuksen,55.67966204235668,12.584626306443406,Scandinavian Restaurant
1269,Boldhusgade,55.677310000000034,12.582108549000054,PS Bar & Grill,55.68015430226163,12.581256775598312,Restaurant
1270,Boldhusgade,55.677310000000034,12.582108549000054,Fuego,55.67823116841936,12.589047350233457,Steakhouse
1271,Boldhusgade,55.677310000000034,12.582108549000054,Amazing Space D'Angleterre,55.680796572286944,12.584181125279272,Spa
1272,Boldhusgade,55.677310000000034,12.582108549000054,Kunsthal Charlottenborg,55.67992619015504,12.588278526489983,Art Gallery
1273,Boldhusgade,55.677310000000034,12.582108549000054,Serenity Cupcakes,55.68140312848417,12.583322825492061,Cupcake Shop
1274,Boldhusgade,55.677310000000034,12.582108549000054,Summerbird Chocolaterie,55.680818985270456,12.579604704380417,Candy Store
1275,Boldhusgade,55.677310000000034,12.582108549000054,Disney Store,55.678881562259534,12.57901242022435,Toy / Game Store
1276,Boldhusgade,55.677310000000034,12.582108549000054,Fishmarket,55.68080797107062,12.584464080394083,Seafood Restaurant
1277,Boldhusgade,55.677310000000034,12.582108549000054,Rosforth & Rosforth,55.67429815282188,12.587456736757742,Wine Shop
1278,Boldhusgade,55.677310000000034,12.582108549000054,Storm,55.681340562311725,12.581353398594414,Miscellaneous Shop
1279,Boldhusgade,55.677310000000034,12.582108549000054,H&M,55.67960634405448,12.582410150332004,Clothing Store
1280,Boldhusgade,55.677310000000034,12.582108549000054,Strøget,55.6786660370261,12.577089965343475,Pedestrian Plaza
1281,Boldhusgade,55.677310000000034,12.582108549000054,Acne Studios,55.68094888331762,12.580242957061868,Clothing Store
1282,Boldhusgade,55.677310000000034,12.582108549000054,Strøm,55.68023374470221,12.576065995662184,Cocktail Bar
1283,Boldhusgade,55.677310000000034,12.582108549000054,Arket,55.68055450970859,12.578148081654778,Clothing Store
1284,Boldhusgade,55.677310000000034,12.582108549000054,La Vecchia Signora,55.68102083231503,12.582520236770247,Pizza Place
1285,Boldhusgade,55.677310000000034,12.582108549000054,Bo-Bi Bar,55.68113354603851,12.578663195120322,Dive Bar
1286,Boldhusgade,55.677310000000034,12.582108549000054,Café Victor,55.68073902875729,12.5832034121113,Café
1287,Boldhusgade,55.677310000000034,12.582108549000054,Gråbrødre Torv,55.67986266064864,12.575867758417958,Plaza
1288,Boldhusgade,55.677310000000034,12.582108549000054,Café Spis,55.677873266179496,12.577102183345547,Sandwich Place
1289,Boldhusgade,55.677310000000034,12.582108549000054,Kulturtaarnet,55.674695,12.587379,Café
1290,Boldhusgade,55.677310000000034,12.582108549000054,Kayak Republic,55.675404048004914,12.586716391882767,Bar
1291,Laksegade,55.67810000000003,12.583979524000029,Ved Stranden 10 - Vinhandel & Bar,55.677262,12.58164,Wine Bar
1292,Laksegade,55.67810000000003,12.583979524000029,CUB - Copenhagen Underground Brewers,55.67738015648307,12.58193773685175,Coffee Shop
1293,Laksegade,55.67810000000003,12.583979524000029,Det Kongelige Teater,55.67976070989973,12.586074549677948,Theater
1294,Laksegade,55.67810000000003,12.583979524000029,Hotel Sanders,55.67845101995515,12.587354817457431,Hotel
1295,Laksegade,55.67810000000003,12.583979524000029,Restaurant Llama,55.67957,12.583811,South American Restaurant
1296,Laksegade,55.67810000000003,12.583979524000029,Kong Hans Kælder,55.678759525964274,12.584101680066615,French Restaurant
1297,Laksegade,55.67810000000003,12.583979524000029,Coffee Collective,55.68005357384397,12.58238130617308,Coffee Shop
1298,Laksegade,55.67810000000003,12.583979524000029,Hotel Chocolat,55.679930386286976,12.583697790753765,Chocolate Shop
1299,Laksegade,55.67810000000003,12.583979524000029,HAY House,55.67897062177667,12.579996898708412,Furniture / Home Store
1300,Laksegade,55.67810000000003,12.583979524000029,COS,55.67935998257929,12.581895971528793,Boutique
1301,Laksegade,55.67810000000003,12.583979524000029,Restaurant Maven,55.67843052719304,12.581595802651329,Restaurant
1302,Laksegade,55.67810000000003,12.583979524000029,Original Coffee,55.67930688941821,12.580986248949566,Coffee Shop
1303,Laksegade,55.67810000000003,12.583979524000029,Kongens Nytorv,55.679299112359296,12.58525741019448,Plaza
1304,Laksegade,55.67810000000003,12.583979524000029,Klarlund,55.67999377364616,12.583446314910727,Jewelry Store
1305,Laksegade,55.67810000000003,12.583979524000029,Brønnum,55.679696175899636,12.586644159754318,Cocktail Bar
